Target,Stance,Text,Context
 Obamacare,0,"Öğrencilerin %75'inin bir dersi C veya daha iyi bir notla geçmesi ne zaman iyi bir şey oldu? Bence %75'lik bir geçme oranı iyi değil. Bu öğrencilerin neden sadece %75'inin geçtiğini anlamak için kimse onlarla çalıştı mı? Geçen %75 ne kadar anladı? Çevrimiçi olarak öğrendiklerini uygulayabildiler mi? Çevrimiçi dersler aldım ve bunlar iyi tasarlanmış, esnek veya tartışmaya elverişli değildi. Bu, 5 yıl önce aldığım bir dizi ders ve son bir yılda aldığım birkaç ders için geçerli. Canlı bir dersle birlikte çevrimiçi bir dersin mevcut olması harika olurdu. Daha sonra öğrenciler neyi kaçırdıklarını görmek için dersi gözden geçirebilir, bu yardımcı olmazsa soru sorabilir ve notları konuyu hatırlamaya yetmediğinde derse geri dönebilirler. Ancak yalnızca çevrimiçi derslere güvenmek aptallıktır.","Açıklama: Yazar, %75'lik bir geçme oranının yeterli olmadığını ve yalnızca bu oranda geçen öğrencilerin materyali gerçekten anlayıp anlamadıklarını sorgulamaktadır. Çevrimiçi ve yüz yüze derslerin bir kombinasyonunun ideal olacağını, öğrencilerin materyali tekrar gözden geçirmelerine ve gerektiğinde soru sormalarına olanak tanıyacağını öne sürmektedir. Yazar, yalnızca çevrimiçi derslere güvenmenin aptalca olduğunu ima etmektedir. Bu duruş, yalnızca çevrimiçi derslere güvenme fikrine karşı olumsuz olarak yorumlanabilir; bu, özellikle çevrimiçi öğrenme ve sağlık hizmetlerine erişimle ilgili olarak sağlık hizmeti ve eğitim, özellikle Obamacare konusuyla ilgili olabilir."
 modern havayolu,0,"Bana göre mümkünse daha erken değil de daha geç çocuk sahibi olmak için en ikna edici sebep, devlet okullarımızın şu anki yapısıdır. 3. sınıftan liseye ve GED programlarına kadar 20 yılı aşkın öğretmenlik deneyimim var. Yaşlı ebeveynlerin, otizmin yükselişi ve özel eğitimin genel büyümesi arasındaki ilişki, ciddi bir ilişkim varsa çocuk sahibi olma kararımı hızlandırmam için fazlasıyla yeterli olurdu. Ne kadar uzun beklerseniz, riskleriniz o kadar artar. Sağlıklı çocuklar yetiştirmenin zor olduğunu düşünüyorsanız, hayatınızın emeklilik/dinlenme aşamasına girerken, asla kendine bakamayacak bir insana bakmakla geçen 7/24 bir gününüzü hayal edin. Eğitimsel başarısızlıklarımız için okullarımızı ve öğretmenlerimizi suçlamamız şaşırtıcı değil, artık kim aynaya bakmak ister ki?","Açıklama: Bu pasaj, kamu okullarının mevcut durumunu ve çocuk sahibi olma kararındaki etkilerini ele alıyor. Yazar, ne kadar uzun süre beklenirse risklerin o kadar artacağını savunuyor ve eğitim başarısızlıklarının okulların ve öğretmenlerin üzerine yıkılmaması gerektiğini öne sürüyor. Pasaj doğrudan modern havayollarından bahsetmese de yazarın eğitim başarısızlıklarını suçlama argümanı, hedef olan modern havayollarına metaforik olarak uygulanabilir. Yazar, yolcuların veya sektörün karşılaştığı başarısızlıklardan veya zorluklardan sorumlu tutulmamaları gerektiğini ima ettiği için bu duruş modern havayollarına karşıdır."
 doğum seçeneği,1," Düşük riskli kadınlar için en iyi seçenek, ilerici bir doğum uzmanıyla iş birliği içinde çalışan ebelerin görev yaptığı ancak doğum acil durumu ortaya çıktığında hastane ameliyathanesinden uzaklaşan bir ayakta doğum merkezidir. Bu, erişilebilir hale getirilip düzgün bir şekilde açıklanırsa çok daha fazla kadının tercih edeceği güvenli ve uygun maliyetli bir seçenek olacaktır.","Geçiş: Düşük doğum kadınlar için en iyi seçenek, ilerici bir doğum uzmanıyla iş birliği içinde çalışan ebelerin görev yaptığı ancak doğum acil durumu ortaya çıktığında hastane ameliyathanesinden uzaklaşan bir ayakta doğum merkezidir. Bu, erişilebilir hale getirilip düzgün bir şekilde açıklanırsa çok daha fazla kadının tercihi saklama güvenli ve uygun takviye bir seçenek olacaktır. Hedef: doğum seçeneği Analizi: Bu metin, düşük sayıda kadınların tercih etmesi önerilen bir doğum seçeneği üzerinde durmaktadır. Bu seçenekte, ayakta doğum merkezleri ve ebeler ile doğum uzmanlarının iş birliği içinde çaba gösterdiği belirtilmektedir. Ayrıca doğum acil durumlarında hastane ameliyathanesinden uzaklaşarak daha güvenli ve uygun bir takviye seçeneği olabileceği vurgulanıyor. Yazarın hayalinin durması, düşük oranlarında kadınların doğumlarında daha fazla seçeneğe sahip olmaları ve bu sayede daha güvenli ve uygun bir doğum deneyimi yaşaması normal yönlerdedir.:// :// :// :// :// :// :/ / :// :// :// :// :// :// :// :// :// :// :// :// :// :// :// :// :// :// : // :// :// :// :// :// :// :// :// :// :// :// :// :// :// :// :// :// :// :// :// :// :// :// :// :// :// :// :// :// :// :// :// :// :// :// :// :/ / :// :// :// :// :// :// :// :// :// :// :// :// :// :// :// :// :// :// : // :// :// :// :// :// :// :// :// :// :// :// :// :// :// ://"
 kolej,-1,"sonuç olarak, sonuç olarak, bu ülke vatandaşlarının sürekli olarak tecavüz edilmesini teşvik ettiğimiz sürece, daha yakın zamandaki kar amacı güden kolejler/finansmanlar herkese zarar vermeye devam edecektir. Dolayısıyla, kar amacı gütmeyen kolejlere ve üniversitelere geri dönme ihtiyacı buradaki gerçek sorunları çözecektir. Elbette, cumhuriyetçiler bu ülkenin hükümetlerinin çoğunu kontrol ettiği sürece, bu asla olmayacak. Örneğin, SEC'ye ne oldu. Ahlak/etik ve toplum ruhu eksikliği, %1 veya o taklitçiler dışında herkesi zayıflattı. Gerçekten iğrenç ve daha da kötüsü, bunun nasıl gerçekten değişeceğini göremiyorum?","Açıklama: Yazar, kâr amacı güden kolejler ve toplum üzerindeki etkilerine karşı olumsuz bir duruş sergiliyor. Cumhuriyetçiler tarafından kontrol edilen hükümet bu sorunu ele almadığı sürece bu kolejlerin öğrencilere zarar vermeye devam edeceğini savunuyorlar. Yazar ayrıca soruna katkıda bulunduğuna inandıkları ahlak, etik ve toplum ruhu eksikliğinden de bahsediyor. Genel olarak yazar, kâr amacı güden kolejleri eleştiriyor ve olumsuz etkilerine bir çözüm görmüyor."
 evde doğum,1," Kadınları evde bebek sahibi olmaktan korkutmak için tasarlanmış korkutma taktikleri kullanan bir diğer erkek doğum uzmanı. Yüksek riskli gebelikleri olan kadınlar hastanede doğum yapmaları gerektiğini ve cerrahi müdahaleye ihtiyaç duyabileceklerini bilirler. Birçok kadın bilmez. ""Kontrollü doğum ortamına ev konforunu daha iyi getirebiliriz"" demesi, onun bunu anlamadığını gösterir. Mesele doğum odasının duvarlarını güzel bir renge boyamak veya odada sallanan sandalyeler bulundurmak değil. Mesele, doğum seçimlerini kontrol edebilen bilgili ve sağlıklı kadınlar. Açık konuşalım, bu adamın yaşam tarzı kadınların bir cerrahın gözetiminde hastanede doğum yapmaları konusunda ısrarcı olmaya dayanıyor. Yani onun görüşü tarafsız değil.","Pasaj: Kadınları evde bebek sahibi olmak korkutmak için tasarlanmış korkutma taktikleri kullanan bir diğer erkek doğum uzmanı. Yüksek cerrahi gebelikleri olan kadınların cerrahi doğum yapmaları değişimi ve cerrahi müdahaleye ihtiyaç duyabileceklerini bilirler. Birçok kadın bilmez. ""Kontrollü doğum ortamına ev konforunu daha iyi yapabiliriz"" demesi, onun bunu anlamadığını gösterir. Meselenin doğum odasının duvarlarını güzel bir renk boyamak veya odada sallanan sandalyeler bulundurmak değil. Mesele, doğum seçimlerini kontrol edebilen bilgili ve sağlıklı kadınlar. Açık konuşalım, bu adam yaşam tarzı kadınların bir cerrahın gözetiminde hastanede doğum yapmaları konusunda ısrarcı olmaya devam edebilecekleri konusunda ısrar ediyor. Yani onun görülebileceği değil. Hedef: evde doğum Duruş: karşı Gerekçe: Yazar, erkek doğum uzmanının kadınları evde doğum yapmaktan caydırmak için korkutma taktikleri kullandığını ima ediyor. Yüksek riskli gebelik yaşayan kadınların hastanede doğum yapması gerektiğini ve cerrahi müdahale gerektirebileceğini kadın doğum uzmanının bildiğini ancak birçok kadının bunun farkında olmayabileceğini belirtiyor. Yazar ayrıca, doğum uzmanının kontrollü bir doğum ortamına ev konforu getirebileceği yönündeki önerisinin, gerçek sorunu anlamadığını gösterdiğini belirtiyor. Yazara göre, gerçek sorun doğum odasını dekore etmek veya sallanan sandalyeler bulundurmak değil , ancak bilgili ve sağlıklı kadınlara doğum tercihlerini kontrol etme yeteneği vermekle ilgilidir. Yazar, doğum uzmanının yaşam tarzının kadınları bir doktor gözetiminde hastanede doğum yapma konusunda ısrar etmeye ittiğini söyleyerek sonuca varır ve bu da onun görüşünün tarafsız olmadığını ima eder. Yazarın evde doğum konusundaki duruşu genel olarak buna karşıdır, çünkü doğum uzmanının yaklaşımının korkutma taktiklerine ve kadınların ihtiyaçları ve hakları konusunda anlayış eksikliğine dayandığını ileri sürmektedir.://www.nytimes.com/2020/08/21/opinion /pazar/evde-dogum-dogum-uzmanı.html ://www.nytimes.com/2020/08/21/görüs/pazar/evde-dogum-uzmanı.html ://www.nytimes.com/2020/08/21 /fikir/pazar/evde-dogum-dogum-uzmanı.html ://www.nytimes.com/2020/08/21/fikir/pazar/evde-dogum-uzmanı.html ://www.nytimes.com/2020/08/21/opinion/sunday/home-birth-obstetrician.html ://www.nytimes.com/2020/08/21/opinion/sunday/home-birth-obstetrician .html ://www.nytimes.com/2020/08/21/opinion/sunday/home-birth-obstetrician.html ://www.nytimes.com/2020/08/21/opinion/sunday/home-birth-obstetrician .html ://www.nytimes.com/2020/08/21/opinion/sunday/home-birth-obstetrician.html ://www.nytimes.com/2020/08/21/opinion/sunday/home-birth-obstetrician .html ://www.nytimes.com/2020/08/21/opinion/s"
 suç,-1,"""Ekonomik sıkıntı, ailevi yer değiştirme, ruhsal hastalık, çevresel stres travması""na karşı en iyi sosyal araç, sağlam bir Siyah ailedir. Ne yazık ki, üçüncü tarafların bu konuda yapabileceği hiçbir şey yok. Yoksullukla mücadelenin son 40 yıldaki başarısızlığı, harcanan 4 trilyon dolarla, bu gerçeğe dair ayıklatıcı bir kanıt sağlamalı.","Açıklama: Yazar, ekonomik sıkıntıya, aile içi yer değiştirmeye, ruhsal hastalığa ve çevresel strese karşı etkili bir sosyal araç olmadığını savunuyor. Ayrıca üçüncü tarafların bu konuda hiçbir şey yapamayacağını ve son 40 yılda 4 trilyon dolara mal olan yoksullukla mücadelenin başarısızlığına işaret ediyorlar. Yazarın duruşu, bu sorunları ele almak için etkili bir sosyal araç olduğu fikrine karşıdır."
 ebeveyn dini inancı,-1,"Makul kamu sağlığı önlemleri dini muafiyete tabi tutulmamalıdır. Kaliforniya'daki kızamık sorunu, ebeveynlerin dini nedenlerle veya uzun süredir çürütülmüş hatalı tıbbi çalışmalara güvenerek aşı yaptırmamalarına izin verilmesinin doğrudan sonucudur. Bir ebeveyn, çocuğunun tehlikeli bir bulaşıcı hastalığın potansiyel taşıyıcısı olmasına izin verilmesi konusunda ısrar etme hakkına sahip olmamalıdır. Burada tartışılan diğer trajediler -Hristiyan Bilim Kilisesi'nin etkili lobiciliğinin bir sonucu- eyaletlerin önleme yetkisi dahilinde olmalıdır.","Açıklama: Bu metinde, yazarın dini inancının, tıkanıklığın sağlık ve güvenlik riski altında bulunmasına yol açabileceğini savunmaktadır. Yazar, dini bilgilerin kızamık aşısı yapmama damgasını vurmasının, yetişkinlere yönelik tehlikeli bir sızıntının yayılmasının nedeni olduğunu belirtmektedir. Bu nedenle, yazarların dini inancının, kamu sağlığı önlemlerine karşı olduğu ve bu nedenle bu tür önlemlerin dini muafiyetlerden muaf olabileceği. Yazar, Hıristiyan Bilim Kilisesi'nin lobicilik etkisi de eyaletlerin sağlık politikalarını etkilemesine izin vermemelidir."
 esrarın yasallaştırılması,1,"Bay DuPont yanlış geçide odaklanıyor. Karaborsadan esrara erişim, aynı pazardan diğer yasadışı uyuşturuculara bir geçit sağlıyor. Washington eyaletinde yasal esrar mağazaları var, ancak tıpkı burada alkol satan mağazalar gibi, rafta yanında eroin, kokain veya metamfetamin bulamazsınız. Ayrıca, esrar kullanımı Washington eyaletinde yasallaştırılmadan çok önce yaygındı ve tutuklama, hapis ve suç kayıtları, özellikle genç siyah ve Hispanik erkeklerin hayatını ve geleceğini, biraz ot içmekten çok daha fazla mahvetti. Esrarın yasallaştırılmasının nedeni, etkisiz ve pahalı yasağı sürdürmenin basitçe imkansız ve pratik olmamasıydı. Zarar azaltmayı ve diğer yasadışı uyuşturuculara giden geçidi kapatmayı amaçlayan pratik bir çözümdür.","Açıklama: Yazar, esrarın yasallaştırılmasının zararı azaltmak ve diğer yasadışı uyuşturuculara giden yolu kapatmak için pratik bir çözüm olduğunu savunuyor. Washington eyaletindeki yasal esrar mağazalarının diğer sert uyuşturucuları satmadığını ve esrar kullanımının yasallaştırılmasından önce yaygın olduğunu belirtiyorlar. Yazar, yasallaştırmanın amacının esrar kullanımını teşvik etmek değil, etkisiz ve pahalı yasağı ele almak ve zararı azaltmak ve diğer yasadışı uyuşturuculara giden yolu kapatmak olduğunu vurguluyor. Esrarın yasallaştırılmasına karşı duruş olumludur."
 Kuran,0,"Ya da bu tür çiftçilik, maliyetleri düşük tutmak için mekanizasyona geçerdi. 70'lerin sonu/80'lerin başında, Birleşik Çiftlik İşçileri, Kaliforniya çiftçiliğinin mekanizasyonuna yönelik akademik araştırmaları engellemek için çok şey yaptı ve eyaletin mekanize meyve ve sebze hasatçılarına vergi koymasını istedi. Sanırım çabaları arasında UC-Davis'teki Tarım Mühendisliği bölümüne yönelik bir terör saldırısı bile vardı (belki de bu sadece duyduğum bir şey?). Ama 2011 yılındayız ve günümüzde mekanizasyonu durduracak kadar güçlü olduklarından şüpheliyim.","Açıklama: Yazar, çiftçilikte makineleşmeyi durdurma fikrine karşı görünüyor. Geçmişte Birleşik Çiftlik İşçileri'nin Kaliforniya çiftçiliğinde makineleşme üzerine akademik araştırmaları engelleme ve eyaletteki mekanize meyve ve sebze hasatçılarına vergi koyma çabalarından bahsediyorlar. Yazar ayrıca, UC-Davis'teki Tarım Mühendisliği bölümüne yönelik söylentiye göre bir terörist saldırıdan da bahsediyor, ki bundan şüpheleniyorlar. Yazar, 2011'deki mevcut durumun makineleşmeyi durdurmak için yeterince güçlü olmadığına inanıyor. Hedefe (Kuran) karşı duruş açıkça belirtilmemiş, ancak genel ton ve argümantasyon, hedefle ilgili olabilecek şekilde makineleşmeyi durdurmaya karşı."
 mülteci,0,"Ben anaokuluna gitmedim. Ama o zamanlar anaokulu çoğunlukla oyun, süt ve kurabiyeydi. Oğlum anaokuluna gitti çünkü bugünün anaokulunun eskiden birinci/ikinci sınıfa daha çok benzediğini biliyorduk. Birçok okulda, anaokuluna başladığınızda okumaya başlamadıysanız geride kalırsınız. Head Start çocuklarını anaokuluna gitmeyen çocuklarla karşılaştırmak bir fark yaratmayabilir. Montessori veya özel anaokulu çocuklarını anaokuluna gitmeyen çocuklarla karşılaştırın ve kesinlikle bir fark göreceksiniz. Büyük fark.","Açıklama: Yazar, mülteci kamplarının mevcut durumunun çocuklar için uygun olmadığını, çünkü gerekli eğitimi ve bakımı sağlamadıklarını ima ediyor. Yazar, mülteci kamplarını Montessori veya özel okul öncesi eğitim kurumları gibi diğer erken çocukluk eğitimi biçimleriyle karşılaştırıyor ve sağlanan eğitim ve bakım kalitesinde önemli bir fark olduğunu savunuyor. Bu, yazarın mülteci kamplarının mevcut durumuna karşı olduğunu ve bu kamplardaki çocuklara sağlanan eğitim ve bakımı iyileştirmek için daha fazla şey yapılması gerektiğine inandığını gösteriyor."
 yorum bölümü,1,Diğer bazı siteler veya gazeteler bayağılığa ve düşmanlığa izin verebilir ancak ben bunu NYT'de hiç görmedim ve aslında yorumların makaleyi daha ilginç hale getirdiğini ve tartışmayı ateşlediğini düşünüyorum. Burada yayınlanan makalelerin yazarları tarafından araştırılan konular hakkında başkalarının düşüncelerini okumayı dört gözle bekliyorum. Diğer sitelerde yorumları nadiren okurum. Moderasyondan çok memnunum. Umarım NYT yorumları ortadan kaldırmaz.,"Açıklama: Yazar, The New York Times'ın yorum bölümünü beğeniyor ve diğer sitelerdeki yorumlardan daha fazla mutluluk duyuyor. Yazar, makalelerin yazarları tarafından araştırılan konular hakkında depolama tüketimini dört gözle beklediğini ve moderasyonun iyi olduğunu düşünüyor. Yazar, NYT yorumlarının ölenlerini ummuyor, çünkü onları faydalı ve ilginç buluyor."
 sağlık sigortası,-1,"""Medicare'in vaat ettiği ancak yerine getiremediği koordineli bakım, bilgi teknolojileri, etkililik araştırması ve daha güvenli tıp sağlayan yenilikçi planları seçebilirlerdi."" Bunlar hükümet destekli bir operasyon için rasyonel hedefler olsa da, sigorta şirketleri gibi kâr amacı güden herhangi bir kapitalist kurumun hedefleri değildir. Özel bir şirketin hedefleri mümkün olduğunca fazla ücret almak; mümkün olduğunca az ödeme yapmaktır. Bu her zaman böyle olmuştur. Widget'lar için işe yarar; böbrek yetmezliği için değil.","Açıklama: Yazar, özel sigorta şirketlerinin kâr odaklı olduğunu ve bu nedenle Medicare'in potansiyel olarak sunabileceği koordineli bakım, teknolojik ilerlemeler ve sağlık hizmetlerinde genel iyileştirmeler sağlamaları için güvenilemeyeceğini ima ediyor. Yazar, özel sigorta şirketi gibi kapitalist bir kurumun hedeflerinin, etkili ve uygun fiyatlı sağlık hizmeti sağlama hedefleriyle doğası gereği çeliştiğini öne sürüyor. Özel sigorta şirketlerine yönelik bu eleştirel duruş, yazarın kelime seçiminde ve pasajın genel tonunda açıkça görülmektedir."
