Target,Stance,Text
Russia,1,"Zaten istedikleri bu değil mi ,deniz ticaret yollarının bitişiyle küresel gücü riskli ABD, Çin ingiltere arasındaki yeni ipek yoluna çöküp ömrünü uzatmaya, sıkışan sanayisini de savaşla canlandırmaya çalışırken ,Rusya'ya da desteği karşısında istediğini vermiş oluyor"
Ukraine,-1,Rusya dünyanın en büyük ordusu  Ukrayna saldırırsa daha fazla toprak kaybeder. Doğal olarak savunma yapıyor. NATO’ya girmekten vazgeçmesi en iyisi sanki..
Russia,1,Ukrayna kendi ülke çıkarına değil AB’de AB ve nato çıkarlarını Rusya aleyhine gözetirken bu duruma kendisi düştü  Şunu anlayın ;Rusyanın 100 km ötesime ABD/ NATO nükleer füzelerinin yerleştirilmesinde insan halları falan yoktur  Burada Ukrayna halkını harcamaya hazır olmak vardır
Russia,-1,Sanırım çok kısa sürede Rusya ukraynayı tamamen ele geçirecek. Ukraynalıların savaşacağını sanmıyorum..
Ukraine,1,"Ukrayna tarafından yapılan açıklamada, Rusya'nın düzenlediği saldırılarda 7 kişinin hayatını kaybettiği, en az 9 kişinin yaralandığı belirtildi."
Ukraine,1,Savaşın en önemli fotoğraflarından biri. Muhtemelen kurşunların hedefi olmuş Ukrayna bayrağı ve topraklarını savunan gururlu askerler. Belki de hiçbiri sabahı göremeyecek. Daha ne kadar direnebilecekleri meçhul. Karşılarında dünyanın en güçlü ordularından biri var ve yalnızlar.
Russia,-1,"Rusya'da Bayraktar TB2 düştü diye sevinenler, Bu ülkenin düşmesine de sevinecek olan tiplerdir…"
Russia,1,"Doğu Perinçek: “Rusya’nın kullandığı silah, şu anda barış ve huzur getiren silahtır. Tıpkı Azerbaycan’ın Karabağ’ı kurtarmasında kullandığı silah gibi.”"
Russia,-1,Amerika Rusya’ya ön açıyor! Avrupa derhal müdahale etmeli.! Rus köpeklerine ve Amerikan eşeklerine derhal dur demek vakti.!
Russia,1,"""Rusya'nın 20 yıl önce kişibaşı geliri Türkiye'den çok daha düşüktü  Bugün ise Rusya'nın geliri Türkiye'nin 2 katı  Rusya güçlenerek oyun kuruyor Bizde ise gerilereyek oyun kurmaya çalışıyorlar""  İbrahim Kahveci, Halk Tv, Neden Sonuç"
Russia,1,Bu aptal herif Ukrayna halkının daha fazla zarar görmemesi için derhal ve koşulsuz barış görüşmelerine açık olduğunu beyan etmelidir ...
Russia,-1,"Türkiye,hava sahasını ve boğazları Rusya’ya kapatmalıdır."
Ukraine,1,Rusya Ukrayna’yı neden tanımaz nerede AB nerede Avrupa birliği Ukrayna’yı neden korumazlar
Russia,-1,"Ülkenin başka bir ülkeyi işgal etmesine, sınır dışında bir operasyon düzenlemesine karşı çıkmak insanlık görevidir. Türkiye'nin Suriye'de ne işi varsa Rusya'nın da Ukrayna'da o işi var. #StopWar"
Russia,1,"Ukrayna, batılı ülkelere (Avrupa ülkeleri ve ABD) güvenerek Rusya ile savaş aşamasına geldi. Güvendiği batılı ülkelerin yapabildiği (ellerinde kalan tek silah) “yaptırım uygulama” tehdidi! Bu tehditin Rusları korkutup geri çekeceğini hiç sanmıyorum."
Ukraine,-1,"Putin’nin,Nato’ya bizi de alın ki Nato gerçek bir barışı sağlama kurumu olsun diyerek Bill Clinton’a yaptığı teklifini reddetmişler .Şimdi Rusya’yı Nato almayan Amerika ve Batı düşünsün ne yapacağını."
Ukraine,-1,"📢 Siz Rusya'nın sınırlarına kadar geleceksiniz, silahlarınızı yığdıkça yığacaksınız ve sonra Rusya'dan anlayış bekleyeceksiniz. Yok öyle şey. Aynı şey ""aslında bizim olan"" Yunanistan'ın kullandığı Ege adaları için de geçerli. Silahlandırlmamasıı gereken adaları silahlandırdılar."
Ukraine,-1,Büyük ihtimalle Ruslar sivil kayıpları önlemek ve Dünya kamuoyu önünde rezil olmamak için CNN'e haber sızdırmış. Sokaklarda sivil kalmayınca bombala gitsin.  Ukrayna yönetimi de sokağa çıkma yasağı uyguladı. Sebep Rus sabotajcıların başkent Kiev'e girmeleriymiş.
Ukraine,-1,Şimdi soru şu : Rusya bu savaşı bir dünya savaşına çevirecek mi ? NATO ülkeleri Polonya ve Romanya’ya girerse 3. Dünya savaşı kaçınılmaz olur. Şayet Ruslar başarılı olursa sırada Balkan ülkeleri ve 18. Yy.’dan beri hayalini kurdukları Roma gelir. +
Ukraine,1,"Savaş başlamış ya, Allah masu insanları korusun,Rusya nin çöküşü için bir başlangıç olur umarım Ukrayna na saldırısı."
Ukraine,-1,Rusya’nın yaptığı Batıya başkaldırıdır.
Ukraine,1,"Ukrayna halkı, kalbim sizinle.  Rusya kaba kuvvetin, şiddetin, zulmün dünyadaki simgesi olmaya devam ediyor. Putin gibi bir adam imparator gibi konumlandırıldı, o da fetihler yapıyor kafasına göre. Yazıklar olsun Rusya'ya biat eden herkese. #SAVASAHAYIR"
Russia,-1,Bu savaşın sonu belli  Ukrayna lideri gider Rus yanlısı gelir Ve Bu iş biter  Yazın kenara ..
Ukraine,1,Putin ağlama. Yenilince Ukrayna’ya yenilmiş sayılacaksın.
Russia,-1,"Nato ve dünya ülkeleri,Rusya'ya karşı derhal harakete geçmeli ve Rusya bu saldırganlığının bedelini ödemeli. Türkiye,nato ve diğer ülkelerin savaş gemilerine boğazları açmalı. Rusya,karadenizde istediği gibi at oynatamamalı. Rusya'ya saldırıp,parçalayıp,O'nu tarihe gömmelidirler."
Ukraine,1,"🚨🚨🚨🚨🚨🔴""Ukrayna, Belarus ve Rusya elektrik şebekesinden ayrıldı. Bize düşen Ukrayna'yı desteklemek.""  - AB"
Russia,-1,Bu savaşın kaybedeni Rusya olur. Bu demek değilki Avrupa ve Dünya kazanır. Netice de hepimiz kaybedeceğiz.
Russia,1,"Net olarak söylüyorum.  NATO'nun, Rusya'ya askeri müdahelede bulunmaya g🔥tü yemez!"
Russia,1,En fazla üç gün direnebilir #Ukrayna
Ukraine,1,Rusya ya hiçbirşey olmaz ne olduysa ukraynaya oldu adam milletin  gözüne bakabaka eski yönettiği devletleri teker teker işgal ediyor
Ukraine,1,"Ukrayna’daki insanlar kadar hayvanlara da üzülüyorum; börtü böcek, kuşlar ve daha niceleri de bombalardan etkileniyordur, onlar da korkuyorlardır. #SavasaHayır"
Russia,-1,Artık üç tarafı Rusya ile çevrili bir ülkeyiz. Hayırlı olsun.
Ukraine,-1,"Rusya'nın Ukrayna'nın her yanında altyapıya saldırması, hızlı bir savaşı planladığını gösteriyor. Planı bir kaç güne Ukrayna hükümetini yıkmak, ardından geniş bir polis operasyonu ile ülkeyi denetim altına almak olmalıdır."
Russia,1,"2008'de ABD tarafından NATO'ya alınma vaadleri ile soğuk savaşa sokulan Ukrayna, şimdi de biz ancak NATO bölgesini koruyabiliriz denilerek RUSYA ile sıcak savaşın kucağına bırakılmıştır. Asıl sebep ABD ve RUSYA'nın birbirleri lehine pozisyon alacağına inanan bir garip jön'dür."
Russia,1,Resmen ABD’nin Irak işgali gibi.  Rusya karşısında Ukrayna çok hızlı bir şekilde düşüyor. Çok kısa sürecek
Russia,-1,"Amerikalı Yetkili: Yaptırımlar Rusya'nın finansal sistemini şok edecek, piyasalarını vuracak, büyümesini frenleyecek ve sanayisini duraklatacak. (WSJ)"
Russia,1,"Rusya Büyük ülke nasıl olunur yeri geldiğinde nasıl davranılır dünyaya gösterdi. Sınırlarımız yakınında tehdit istemiyorum dedi ve tek başına Batıya ve ABD'ye kafa tuttu .  Peki biz ne yaptık, Burnunuzun dibinde Suriye'de kurulan Pkk oluşumunu görmemezlikten geldik müdahale etmdk"
Ukraine,1,Allah Ukrayna’yı korusun.
Ukraine,-1,Gürcistan i vitamin niyetine yutar Rusya adamı başta zaten😏
Ukraine,-1,"Hep ABD’mi barış, demokrasi getirecek. Biraz da Rusya getirsin diye devam ettiklerini duyar gibiyim."
Russia,-1,Rusya Swiften atıldı galiba.
Russia,1,Hastaneye bir ameliyat ile ilgili yattığınızda doktor ve ekibi sizi ameliyata hazırlarken anestezi yaparlar ya lokal anestezi olur ya da hasta tam uyutulur şimdi Rusya nın yaptığı önce Ukrayna ya anestezi yapıp sonra ameliyatı gerçekleştirecek
Ukraine,-1,"Yürüyen merdivene tersten binen amca!  - Komedyenden ülke başkanı olunca, o ülkenin başına bak neler geliyormuş.  #Ukrayna   Gel sen bu sevdadan vazgeç.☺️"
Ukraine,1,"""Çocukların öldüğü hiçbir  Dava haklı değildir."" #Ukrayna 🇺🇦❤️🇹🇷"
Russia,-1,"otokrat bir adamın Dünyaya nasıl bir tehlike oluşturduğunu görmeyen kerizler ülkemizde Çin e Rusya’ya benzetmeye çalışanlara ne denir.. ? Ahlaksız, hain, salak..?"
Russia,-1,"#Rusya'nın #Ukrayna'da başlattığı işgal hareketi belli bölgelerde kalıcı olacak ve tahminimce Kiev'deki iktidarı devirene kadar sürecek. Peki sonra? #Kazakistan'da provası yapılan askeri operasyon ""toprak talepleri"" olarak somutlaşacak mı? Bunu da düşünmemiz şart."
Russia,-1,"Rusya Ukrayna'ya saldırınca Rusya'dan, İsrail Filistin'e saldırınca İsrail'den yanasınız... Ey Aliyev @azpresident bu hareketler size yakışmıyor!"
Russia,-1,"İspanyol kulübü ""Barcelona"",""Zenith"" ile basketbol Euroleague   şampiyonası maçı için Rusya'ya uçmayı reddetti. Karşılaşma 25 Şubat'ta St. Petersburg'da yapılacaktı.  Moskova saatiyle 20:00'de başlayacaktı. #Barcelona #Ukrayna #TuerkiyeYuekseliste"
Russia,1,Rusya: Ukrayna'da 70'in üzerinde askeri hedef imha edildi.
Russia,-1,AB duyurdu! Rusya Savunma Bakanı Şoygu'ya yaptırım
Russia,1,Sosyalist partilerin Rusya saldırısına karşı çıkarken gerekçe öne sürmesini anlıyorum ama onaylamiyorum @solpartibilgi @tipgenelmerkez bari 'Savaşa Hayır' da demeyin.
Russia,1,"Ne Nato cu , ne Avrasya cı olunmaması gereken bir süreç ve kesinlikle Rusya nın yanında olunmalı ( hiç bir şey yapılamıyorsa  tarafsız kalınmalı). Nato Rusya ya karşı bir savaş ilanı yaparsa kesinlikle bu oluşumun içerisinde olunmamalı."
Russia,1,"Ukrayna savaşı ve yaşananlar gösteriyor ki :  Devlet başkanı komedyen, şaklaban, şişirme, balon, ipi başkasının elinde olan bir başkan olursa o ülke kaybetmiş demektir. Allah güç, kuvvet,sağlık ve afiyetler versin size  @RTErdogan"
Russia,-1,Rusya enerji açısından bir hamle yaparsa ki gidişat o yönde Avrupa biter biter
Russia,-1,PKK'ya 2.500 tır silah gönderen Amerika  Ukrayna için dua etmekle meşgul... Ukrayna'yı Rus ayısının önüne attılar
Ukraine,1,Sumi bölgesinde Ukrayna ordusu işgalcileri püskürttü.  -Gülsüm Khalilova
Ukraine,-1,"İşin ilginci şu: Rusya’nın şu an yaptıklarını,her daim yapan “diğerlerinin” Rusya’yı suçlaması🤷🏻‍♂️"
Ukraine,-1,Rusya sınır taraflarını alır bitirir. Burdan sonra geri dönmez çünkü borsası petrolü doğalgazı cooook düştü bedavadan kalkışma yapmaz Rusya
Russia,1,"Hayır sahiden yardım beklemek nasıl bir kafa, hiç mi daha öncesinde dünyadaki gelişmelerde ders almadınız? Komedi dizisimi sandın bunu nedir sahiden? #Ukrayna #Ukraine Kiev'e #Russia İngiltere Aliyev"
Ukraine,-1,"Ukrayna'nın Rusya'yla diplomatik ilişkileri kestiği açıklandı. Zelensky defaatle Putin'e teklif götürdüğü için böyle bir açıklama yapılıyor. Yöneticilerin geç kalışı, hazırlıksız ve korkak oluşu düşmanın daha da cesaretlenmesine ve tüm halkın bedel ödemesine sebep olur..."
Ukraine,-1,"Kışkırtıp seyrediyor ve dalga geçiyorlar, bunlara güvenen Zelenskiy koca bir aptal. Euronews: ""NATO ve AB'den birlik mesajı: Mali ve teknolojik yaptırımlarla Rusya'nın ekonomisi çökertilecek"""
Ukraine,-1,Doğu Perinçek'in Rusya'ya olan sadakatinin sebebini bilen var mı?
Russia,-1,Halil Falyalı öldürüldü  Zelensky düşmek üzere  NATO ve ABD sessiz  Rusya Ukrayna'da  Tapınak şövalyeleri her yerde 🤣😂
Russia,1,"Çin, Rusya'yı destekler mahiyette açıklama yapıyor. Demek istiyor ki, yakında Tayvan a da piyango çıkabilir. #RusyaUkraynaKrizi"
Ukraine,-1,Sosyalist partilerin Rusya saldırısına karşı çıkarken gerekçe öne sürmesini anlıyorum ama onaylamiyorum @solpartibilgi @tipgenelmerkez bari 'Savaşa Hayır' da demeyin.
Russia,-1,Beyaz Saray Basın Sekreteri Putin'in Ukrayna'dan daha büyük hırsları olduğunu söyledi..  Diğer eski demirblok ülkeleri için çanlar çalıyor..
Ukraine,1,"+Rusya savaş başlattı,Ukrayna’yı işgal ediyor neden sessiz kalıyorsunuz? -Diğer Ülkeler:Sosyal medyada twit attık işte daha nasıl tepki koyalım!"
Russia,1,Bos konustun biden rusya buyuk bir degisime basliyor..
Russia,1,Biden söyledikleri ile ben batmam nerde kaldı Rusya. Ukranya aylar öncesinde gözden çıkarılmış çok net
Russia,-1,tarih onurlu milletleri liderleride yazacaktır onursuzlarıda bi fert olarak mazlumun tarafındayım bu yaşıma kadar hep öyle oldum ukraynanın yanındayım zalimin karşısındayım yine bu yaşıma kadar olduğum gibi rusya benim gözümde bu olaydan sonra pkk ypg feto daeş zerre farkın yok..
Russia,1,"AB Rusya'yı ""henüz"" SWIFT sisteminden çıkarmıyor."
Russia,-1,Bu sene Rusya'da yapılması planlanmış olan Şampiyonlar Ligi finalinin ellerinden alınacağı kesin gibi görünüyor. Bakalım Rusya'nın FIFA dışına itilmesi de gündeme gelecek mi veya Rusya F1 programından çıkarılacak mı?
Russia,-1,"Tüm dünya lal oldu, kimse yardım etmiyor. Sadece izliyorlar. Rusya'nın eline koz veriyorlar. Putin'e karşı böyle davranılmaya devam ederse önünü alamazlar. Düşenin dostu olmazmış bir kez daha gördük"
Russia,1,ben bu ülkede cogunluguna göre hareket ederim cogunluk ne derse tam tersi o yuzden rusya 👍
Russia,-1,"Dünya bile bile Rusya'nın yolunu Kırım işgaliyle açtı. Amerika ve batı ülkeleri, o zamandan beri hep top çeviriyor. Rusya göstere göstere askerleri sınırlara yığdı.  Batı hiçbirşeyi yapamayacak. Rusya bir adım ileri gitti bile. #Ukrayna #ukraynadakioeğrencilermağdur"
Ukraine,-1,"Resmen kabullendiler, Rusya'nın işgalini.."
Ukraine,1,Medeni Avrupa milli şairin dediği gibi Medeniyet dediğin tek dişi kalmış canavar yediler Ukrayna yı
Ukraine,-1,rusya alır✍️
Ukraine,-1,ben valla ukrayna büyükelçiliği önünde oturma eylemine başlıyorum... dünyayı savaşa sürüklüyorlar...
Ukraine,1,Rusya'yı savunacak halim yok da NATO'yu savunanlar Ukrayna'nın satışa gelmesine nasıl razı geliyor? Resmen herkesi gazlayıp Rusları yıpratmak için Ukrayna'yı kullandılar. Bu rezillikten sonra NATO'yu savunan adam vicdansız ve yavşaktır.
Russia,-1,"Dünya artik eski dünya olmayacak. Gidişat felaket:  İngiltere Başbakanı Johnson, Zelensky ile görüşmesinin ardından, İngiltere'nin müttefikleriyle birlikte Rusya'nın eylemlerine ""kararlı bir şekilde yanıt vereceğini"" söyledi."
Russia,-1,#Rusya işgalci bir devlettir
Russia,-1,"Dolar 14 Euro 16 Brent petrol 102 dolar Kazananlar Rusya,ABD,Avrupa,Araplar,Azerbeycan,İran Kaybedenler biz ve #Ukraina Soru 1) Her defasında kaybetmeyi nasıl başarıyoruz? Soru 2) Nasıl bir miras yiyoruz ki,batır batır bitmiyor?!   #usdtry #Kiev #Odessa #Kharkiv Montrö #bist100"
Russia,-1,"@Akparti sözcüsü Ömer Çelik"" T.C.'nin Rusya'nın Ukrayna işgalini kabul etmediğini, Türkiye'nin  bir NATO müttefiki olarak şimdiye kadar yapıcı bir tutum sürdürdüğünü ,bundan sonra güçlü bir NATO üyesi olarak da bu tutumunu sürdüreceğini"" söyledi."
Ukraine,-1,Rusya Ukrayna’yı işgale yeni başlamadı ki. Silahlar resmiyet kazandırmak için ateşleniyor. 1 hafta çatışma olmadan Rusya alacağını alır. Batı hiç bir şey yapamaz izler.
Ukraine,-1,"RUSYA UKRAYNA yı vurdu deniliyor oysa bu savaşın sorumluları AMERİKA AVRUPA BİRLİĞİ NATO nun genişleme plânı bu savaşın başlamasına sebep olmuştur,Amerikan askerlerinin Yunanistan,Romanya,Polonya ya yerleşmeleri elbette RUSYA nın da ülkesini savunmak için her şeyi göze alacaktır"
Ukraine,1,"Rusya yanlısı hiç olmadım. Ukrayna'nın  tam bağımsız ve tam Demokratik olması umudumdur. Ukrayna'da demokrasi yok,mesela Komünist parti yasak. Rusça yasak Devlet dairelerinde.Halkın %50'si Rus."
Russia,1,Rusya toprağına toprak katmak istemiyor etrafındaki ülkelere kuklalarını yerleştirmek istiyor. Aliyev rahat nasıl olsa o zaten Rusya’nın getirdiği kukla
Ukraine,-1,ABD Avrupa gibi dostun olacağına Rusya gibi düşmanın olsun diyorum. Hiçbir suretle Avrupalıların dostluğu bize fayda vermez. Ben Rusya'nın tarafında yer almayı tercih ediyorum...
Russia,-1,Rusya durmalı savaş bitmeli
Russia,-1,"NATO Genel Sekreteri Jens Stoltenberg, NATO- Rusya'ya karşı hiç Bi halt edemez.  Ukrayna toprak bütünlüğünü egemenliğini, NATO halkları ulusları sömüren sürüngen topluluğudur. Zelenski 14 bin insanın ölümünden sorumlu abd nin diktatör çocuğudur."
Russia,-1,"#StandWithUkraine #PrayingForUkraine  Allah zalim, katil ve haydut #Rusya'nın belasını versin."
Ukraine,1,"Bizde, Rusya'nın Ukrayna'yı işgal teşebbüsünü destekleyenler var. Nasıl bir zihniyetsizlik.. #Ukraina"
Russia,-1,Koskoca dünya Bir Putin’le baş edemiyor #Ukrayna  #Ukrainian #Rusya
Ukraine,-1,Eurovisiondan Rusya'nın atılmasını isteyenleri anlamıyorum. Rusya Eurovisiondaki en politik olmayan ülkelerden biri bu güne kadar ne yapmış?en fazla politik oy vermiştir bunu herkes yapıyor. Geçen sene Manizha vardı mesela ne kadar güzel geldi yarıştı politikayla ne ilgisi vardı?
Russia,-1,“Biz 6. Filo’ya karşı çıktık. Siz 6. Filo’ya karşı namaz kıldınız” diyenlerin tamamı Rusya’nın Ukrayna işgalini güzellemekle meşgul. Bu güzelleme yapanların da büyük çoğunluğu Rusya yerine AB/ABD’de yaşamı tercih edecekler
Russia,-1,Savaşa hayır ! Rusya kendini geri çekmelidir bu durumdan #Ukraina
Russia,-1,Savaşdan yeni çıkan bir ülke olarak başka bir savaşa şahit olmak içimi acıtıyor😔 Gerçi bizim durumumuz da pek içaçıcı değil orası ayrı.Rusya nelerin peşinde kim bilir
Ukraine,-1,Türkiye; Rusya ve Ukrayna savaşında Montrö Anlaşması'nın 9. Maddesini uygulamaya koynalıdır. O maddeye göre savaşın tarafı olan bir devletin Boğazlar'dan geçişi engellenmeli. Eğer Türkiye bunu yapmıyorsa savaşta Rusya’nın yanında taraf konumundadır.
Ukraine,1,Rusya’ya karşı olmak yetmez Ukrayna’nın yanında olmak gerekir.
Russia,-1,"Rusya sabrımızı zorlama, Cuma Namazı kılarız Moskova'da. 🇹🇷 #putin #RusyaUkraynaKrizi #SavasCıkarMı #RusyaUkraynaKrizi  #AvrupaBirliği"
Russia,-1,Maaşı kadar şerefi olanların arasına Rusya medyasına çalışanlar da katılmış!!
Russia,-1,Zalim Çin ve Rusya'nın yıkıldığı günleri görelim en yakın zamanda!
Russia,-1,Kanada'dan aldığımız yerli ve milli (!) iha ve sihaları Rusya Ukrayna'da vurmuş!
Ukraine,-1,İstedikleri paketi hazirlasinlar Rusya ya koymaz etkilemez her şeyi düşünüp bu yola oyle çıktı putin Libya da ırak da Afganistan da Suriye de yapılanlara Ükranya da yapılmasına izin vermedi putin helal olsun
Ukraine,1,"Güzel Ukrayna insanları bu günleri atlatacak, güzel yürekleri, ruhları ile ülkelerini yeniden ayağa kaldıracak, yeniden özgür olacak.Putin’in Rusya’sı ise hep karanlık, kapkaranlık bir ülke olaral tarihte yerini alacak. Bu zor günde bütün Ukraynalı dostlarıma tek tek sarılıyorum"
Ukraine,1,#savaşahayır  #StopWar Ukrayna bağımsız bir ülke ve durduk yere işgal ediliyor avrupa ve abd izliyor
